Name	Set	ImageFile	Energy	Attack	Counter	Class	Type	Weapon Rank	Equipment	Leadership	Constitution	Relationships	Skills/Abilities	Emblem Powers	Special Abilities	Use Timing	Effect	Nation	Rom. Name	Script
Lance Knight (Lv1)	S1	fe093.png	4	2	1	Lance Knight 	Male/Soldier/Lance/Direct/Cavalry	Lance B	Iron Lance						[Re-movement]: After an action, the unit can move again by spending 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Arch Knight (Lv1)	S1	fe094.png	3	1	1	Arch Knight	Male/Soldier/Bow/Indirect/Cavalry	Bow B	Iron Bow						[Re-movement]: After an action, the unit can move again by spending 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-1</f></s>
Troubadour (Lv1)	S1	fe095.png	2	1	1	Troubadour	Female/Soldier/Sword/Direct/Cavalry	Sword B / Staff C	Iron Sword						[Re-movement]: After an action, the unit can move again by spending 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-1</f></s>
Free Knight (Lv1)	S1	fe096.png	4	2	1	Free Knight	Male/Soldier/Sword/Direct/Cavalry	Sword B	Iron Sword						[Re-movement]: After an action, the unit can move again by spending 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Pegasus Knight (Lv1)	S1	fe097.png	3	1	1	Pegasus Knight 	Female/Soldier/Lance/Direct/Flying	Sword B / Lance B	Slim Lance						[Re-movement]: After an action, the unit can move again by spending 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-1</f></s>
Dragon Knight (Lv1)	S1	fe098.png	4	2	1	Dragon Knight	Male/Soldier/Lance/Direct/Flying	Sword B / Lance B	Iron Lance						[Re-movement]: After an action, the unit can move again by spending 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Sword Armor (Lv1)	S1	fe099.png	4	2	1	Sword Armor	Male/Soldier/Sword/Direct/Infantry	Sword B	Iron Sword						[Heavy Step]: Each time this unit moves 1 square, it consumes 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Armor (Lv1)	S1	fe100.png	4	2	1	Armor	Male/Soldier/Lance/Direct/Infantry	Lance B	Iron Lance						[Heavy Step]: Each time this unit moves 1 square, it consumes 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Axe Armor (Lv1)	S1	fe101.png	4	2	1	Axe Armor	Male/Soldier/Axe/Direct/Infantry	Axe B	Iron Axe						[Heavy Step]: Each time this unit moves 1 square, it consumes 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Bow Armor (Lv1)	S1	fe102.png	4	1	1	Bow Armor	Male/Soldier/Bow/Indirect/Infantry	Bow B	Iron Bow						[Heavy Step]: Each time this unit moves 1 square, it consumes 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-1</f></s>
Sword Fighter (Lv1)	S1	fe103.png	3	2	1	Sword Fighter	Male/Soldier/Sword/Direct/Infantry	Sword A	Iron Blade											<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Axe Fighter (Lv1)	S1	fe104.png	3	2	1	Axe Fighter	Male/Soldier/Axe/Direct/Infantry	Axe A	Iron Axe											<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Bow Fighter (Lv1)	S1	fe105.png	3	1	1	Bow Fighter	Male/Soldier/Bow/Indirect/Infantry	Bow A	Iron Bow											<s><l>Initial Equipment</l><f>/ccg-1</f></s>
Fire Mage (Lv1)	S1	fe106.png	2	1	1	Fire Mage	Male/Soldier/Fire/Magic/Infantry	Fire B	Fire											<s><l>Initial Equipment</l><f>/ccg-1</f></s>
Thunder Mage (Lv1)	S1	fe107.png	2	1	1	Thunder Mage	Male/Soldier/Thunder/Magic/Infantry	Thunder B	Thunder											<s><l>Initial Equipment</l><f>/ccg-1</f></s>
Wind Mage (Lv1)	S1	fe108.png	2	1	1	Wind Mage	Male/Soldier/Wind/Magic/Infantry	Wind B	Wind											<s><l>Initial Equipment</l><f>/ccg-1</f></s>
Priest (Lv1)	S1	fe109.png	3	2		Priest	Male/Soldier/Staff/Recovery/Infantry	Staff B	Heal Staff											<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Priest (Lv1)'	S1	fe110.png	3	2		Priest	Female/Soldier/Staff/Recovery/Infantry	Staff B	Heal Staff											<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Dark Mage (Lv1)	S1	fe111.png	3	2	1	Dark Mage	Male/Soldier/Dark/Magic/Infantry	Staff B / Dark B	Jormungand											<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Dark Bishop (Lv1)	S1	fe112.png	4	3	2	Dark Bishop	Male/Soldier/Dark/Magic/Infantry	Staff A / Dark A	Jormungand											<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Thief (Lv1)	S1	fe113.png	2	1	1	Thief	Male/Soldier/Sword/Direct/Infantry	Sword C	Slim Sword						[Steal]: If the attack is successful, your opponent moves chips from his unused chip pile to the used chip pile, equal to the damage dealt  x5.					<s><l>Initial Equipment</l><f>/ccg-1</f></s>
Dancer (Lv1)	S1	fe114.png	2	1	1	Dancer	Female/Soldier/Sword/Direct/Infantry	Sword C	Slim Sword						[Dance]: Spend 1 energy chip to put an adjancent unit actionable state. You cannot use [Dance] if you move or attack an opponents unit.					<s><l>Initial Equipment</l><f>/ccg-1</f></s>
Barbarian (Lv1)	S1	fe115.png	3	2	1	Barbarian	Male/Soldier/Axe/Direct/Infantry	Axe B	Iron Axe						[Land Destruction]: You may remove the land card this unit moved to by spending 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Mountain Thief (Lv1)	S1	fe116.png	3	2	1	Mountain Thief	Male/Soldier/Axe/Direct/Infantry	Axe B	Iron Axe						[Land Destruction]: You may remove the land card this unit moved to by spending 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Pirate (Lv1)	S1	fe117.png	3	2	1	Pirate	Male/Soldier/Axe/Direct/Infantry	Axe B	Iron Axe						[Land Destruction]: You may remove the land card this unit moved to by spending 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Sleep Sword	S1	fe118.png	2	1			Weapon	Sword C									A unit damaged by this weapon is immediately put into the standby state. The unit may not act or counterattack until the end of that player's invasion phase.			
Iron Sword	S1	fe119.png	2	1			Weapon	Sword C												
Fire Sword	S1	fe120.png	2	1			Weapon	Sword C									Instead of attacking, the unit with this card can use the magic [Fire] by spending 1 energy chip.  [Fire]: Attack: 2.  After [Fire] is used, this card is removed ends.			
Steel Sword	S1	fe121.png	2	2			Weapon	Sword B												
Brave Sword	S1	fe122.png	2	1			Weapon	Sword B									This weapon attacks twice in a row. Each attack consumes energy, and you cannot attack without the chips necessary for the attack. The weapon triangle compatibility is determined after each attack. After attacking twice, the opponent counterattacks.			
Iron-Cutting Sword	S1	fe123.png	2	1			Weapon	Sword B									If you deal damage to an armor type unit, the damage is increased by +1.  Armor type: Sword Armor, Armor, Axe Armor, Bow Armor, Baron, General, Emperor			
Silver Sword	S1	fe124.png	3	3			Weapon	Sword A												
Iron Blade	S1	fe125.png	3	2			Weapon	Sword A												
Steel Blade	S1	fe126.png	4	3			Weapon	Sword A												
Silver Blade	S1	fe127.png	5	4			Weapon	Sword A												
Iron Lance	S1	fe128.png	2	1			Weapon	Lance C												
Javelin	S1	fe129.png	2	1			Weapon	Lance C									This weapon can be used to make an indirect attack (attack against an opponent that is 1 square away). If you attack indirectly, this card is removed after the attack ends.			
Knight Killer	S1	fe130.png	2	2			Weapon	Lance C									If you deal damage to cavalry, the damage is increased by +1.			
Steel Lance	S1	fe131.png	3	2			Weapon	Lance B												
Brave Lance	S1	fe132.png	2	1			Weapon	Lance B									This weapon attacks twice in a row. Each attack consumes energy, and you cannot attack without the chips necessary for the attack. The weapon triangle compatibility is determined after each attack. After attacking twice, the opponent counterattacks.			
Silver Lance	S1	fe133.png	4	3			Weapon	Lance A												
Iron Axe	S1	fe134.png	2	1			Weapon	Axe C												
Hand Axe	S1	fe135.png	2	1			Weapon	Axe C									This weapon can be used to make an indirect attack (attack against an opponent that is 1 square away). If you attack indirectly, this card is removed after the attack ends.			
Steel Axe	S1	fe136.png	4	2			Weapon	Axe B												
Brave Axe	S1	fe137.png	2	1			Weapon	Axe B									This weapon attacks twice in a row. Each attack consumes energy, and you cannot attack without the chips necessary for the attack. The weapon triangle compatibility is determined after each attack. After attacking twice, the opponent counterattacks.			
Silver Axe	S1	fe138.png	5	3			Weapon	Axe A												
Iron Bow	S1	fe139.png	2	1			Weapon	Bow C												
Killer Bow	S1	fe140.png	3	2			Weapon	Bow C									A unit equipped with this weapon has the skill [Critical].			
Steel Bow	S1	fe141.png	2	2			Weapon	Bow B												
Brave Bow	S1	fe142.png	2	1			Weapon	Bow B									This weapon attacks twice in a row. Each attack consumes energy, and you cannot attack without the chips necessary for the attack. The weapon triangle compatibility is determined after each attack. After attacking twice, the opponent counterattacks.			
Silver Bow	S1	fe143.png	3	3			Weapon	Bow A												
Fire	S1	fe144.png	2	1			Magic	Fire C									This card is removed after the attack ends.			
Elfire	S1	fe145.png	3	2			Magic	Fire B									This card is removed after the attack ends.			
Thunder	S1	fe146.png	2	1			Magic	Thunder C									This card is removed after the attack ends.			
Elthunder	S1	fe147.png	3	2			Magic	Thunder B									This card is removed after the attack ends.			
Wind	S1	fe148.png	2	1			Magic	Wind C									This card is removed after the attack ends.			
Elwind	S1	fe149.png	3	2			Magic	Wind B									This card is removed after the attack ends.			
Lightning	S1	fe150.png	3	2			Magic	Light C									This card is removed after the attack ends.			
Jormungand	S1	fe151.png	3	2			Magic	Dark C									This card is removed after the attack ends.			
Heal Staff	S1	fe152.png	1	1			Magic	Staff C									Heal 1 of your army's unit. Place 1 chip from the used or unused chip pile on the target unit. However, the number of chips on that unit cannot exceed its maximum energy. This card is removed after recovery.			
Recover Staff	S1	fe153.png	1	Full			Magic	Staff B									Fully heals 1 of your army's unit. Place chips from the used or unused chip pile on the target unit until the number of chips on that unit have reached its maximum energy. This card is removed after recovery.			
Silence Staff	S1	fe154.png	3				Magic	Staff B									Target unit cannot use magic or a staff until the end of that player's invasion phase. This card is removed after use.			
Sleep Staff	S1	fe155.png	3				Magic	Staff B									The target enemy unit is immediately put into the standby state. The unit may not act or counterattack until the end of that player's invasion phase. This card is removed after use.			
Restore Staff	S1	fe156.png	2				Magic	Staff B									Recovers status ailments (Sleep, Silence, etc.) from 1 of your army's units. This card is removed after recovery.			
Fortify Staff	S1	fe157.png	3	1			Magic	Staff A									Place 1 chip from the used or unused chip pile on all of your units within range of this staff. However, the number of chips on those units cannot exceed their maximum energy. This card is removed after recovery.			
Oifey	S1	fe158.png	1				Surprise									Anytime	The damage the target male unit (name in light blue) of your army deals with attacks and counterattacks is increased by +1, until the end of the turn in which this card was used in.			
Lewyn	S1	fe159.png	1				Surprise									Anytime	The damage the target female unit (name in pink) of your army deals with attacks and counterattacks is increased by +1, until the end of the turn in which this card was used in.			
Shannan	S1	fe160.png	3				Surprise									Anytime	The target enemy female unit (name in pink) can be made to act as if it was your own until end of the turn this card was used in. However, you cannot target that unit with a surprise card.			
Pursuit (Skill)	S1	fe161.png	2				Surprise									When recieving a counterattack	When an attack and a counterattack is made, if the number if energy chips on the attacking unit is less than the number of chips on the enemy unit that got attacked, you can attack again. However, each attack consumes energy, and cannot attack if you do not have enough chips required for the attack.			
Miracle (Skill)	S1	fe162.png	1				Surprise									When recieving an attack or counterattack	Spend 1 energy chip to reduce the damage taken by 1 attack or counterattack to 0. However, the effects of status ailments (sleep, silence, etc.) cannot be negated.			
Wrath (Skill)	S1	fe163.png	1				Surprise									When declaring an attack	When the attacking unit has only 1 energy chip, it can deal double the base attack damage without spending any energy chips. Weapon triangle compatibility is determined after doubling. This card cannot be used when counterattacking.			
Vantage (Skill)	S1	fe164.png	1				Surprise									When the target of an opponent's attack is declared	When the number of energy chips on the unit targeted for the attack is 2 or less, it can counterattack before it is attacked. After that, it cannot counterattack if it is attacked by the enemy unit.			
Pavise (Skill)	S1	fe165.png	1				Surprise									When recieving an attack or counterattack	Reduce the damage taken by 1 attack or counterattack to 0. However, the effects of status ailments (sleep, silence, etc.) cannot be negated.			
Continue (Skill)	S1	fe166.png	1				Surprise									When declaring an attack	Attack twice in a row. Each attack consumes energy and cannot attack if you do not have enough chips required for the attack. The weapon triangle compatibility is determed after each attack. After attacking twice, the opponent counterattacks.			
Critical (Skill)	S1	fe167.png	1				Surprise									When declaring an attack	Deal double damage. Weapon triangle compatibility is determined after doubling. This card cannot be used when counterattacking.			
Accost (Skill)	S1	fe168.png	3				Surprise									When declaring an attack	Deal +2 damage. This card cannot be used when counterattacking.			
Astra (Skill)	S1	fe169.png	5				Surprise									When declaring an attack	If the number of energy chips on the attacking unit is less than or equal the number of chips on the enemy unit, the unit can attack 3 times in a row at its base attack power without spending any energy chips. Weapon triangle compatibility is determined after each attack. After attacking thrice, the opponent counterattacks. This card cannot be used when counterattacking.			
Luna (Skill)	S1	fe170.png	2				Surprise									When declaring an attack	After attacking, you do not recieve a counterattack. This card cannot be used when counterattacking.			
Sol (Skill)	S1	fe171.png	2				Surprise									When declaring an attack	You can put a number of spent chips on your attacking unit equal to the damage dealt to the enemy unit. However, you cannot put more than its maximum energy on that unit. This card cannot be used when counterattacking.			
Nihil (Skill)	S1	fe172.png	2				Surprise									When recieving an attack or counterattack	Reduce the damage taken by 1 attack or counterattack to 0. Also nullify the effects of status ailments (sleep, silence, etc.).			
Repair Workshop	S1	fe173.png	2				Surprise									Anytime	Choose 1 Weapon or Magic card from outside your battlefield (card discard area), and put it into your hand.			
Terrain Destruction	S1	fe174.png	2				Surprise									Anytime	Remove 1 Land card placed on the field.			
Terrain Modification	S1	fe175.png	2				Surprise									Anytime	Remove 1 Land card placed on the field and replace it with a Land card from your hand. You do not need to spend chips to place that land. In addition, units that would be restricted to be placed on that land are returned to the hand. Cards attached to the unit are removed.			
Surprise Nullification	S1	fe176.png	1				Surprise									When a surprise card is used.	Negates the effect of 1 Suprise card used by your opponent.			
Magic Protection	S1	fe177.png	1				Surprise									When recieving a magic attack or counterattack	Nullify the effects of a magic attack and counterattack used by the opponent.			
Broken Sword	S1	fe178.png	2				Surprise									Item Step	This card can be attached to a unit with a sword-type weapon or an equipment level of [Sword], and reduces the units attack and counterattack power to 0. You can remove this card by equipping a new weapon card in the Item Step. The equipped weapon card is removed. In addition, the target unit's weapon card can be removed. In that case, this card is removed.			
Broken Lance	S1	fe179.png	2				Surprise									Item Step	This card can be attached to a unit with a lance-type weapon or an equipment level of [Lance], and reduces the units attack and counterattack power to 0. You can remove this card by equipping a new weapon card in the Item Step. The equipped weapon card is removed. In addition, the target unit's weapon card can be removed. In that case, this card is removed.			
Broken Axe	S1	fe180.png	2				Surprise									Item Step	This card can be attached to a unit with an axe-type weapon or an equipment level of [Axe], and reduces the units attack and counterattack power to 0. You can remove this card by equipping a new weapon card in the Item Step. The equipped weapon card is removed. In addition, the target unit's weapon card can be removed. In that case, this card is removed.			
Broken Bow	S1	fe181.png	2				Surprise									Item Step	This card can be attached to a unit with a bow-type weapon or an equipment level of [Bow], and reduces the units attack and counterattack power to 0. You can remove this card by equipping a new weapon card in the Item Step. The equipped weapon card is removed. In addition, the target unit's weapon card can be removed. In that case, this card is removed.			
Vanished Tome	S1	fe182.png	2				Surprise									Item Step	This card can be attached to a unit with a magic-type weapon or an equipment level of [Fire], [Thunder], [Wind], [Light] or [Dark], and reduces the units attack and counterattack power to 0. You can remove this card by equipping a new magic card in the Item Step. The equipped magic card is removed. In addition, the target unit's magic card can be removed. In that case, this card is removed.			
Broken Staff	S1	fe183.png	2				Surprise									Item Step	This card can be attached to a unit with a staff-type weapon or an equipment level of [Staff]. The effect of the unit's staff is negated. You can remove this card by equipping a new magic card in the Item Step. The equipped magic card is removed. In addition, the target unit's magic card can be removed. In that case, this card is removed.			
Supply	S1	fe184.png	1				Surprise									Anytime	Remove any number of energy chips from 1 of your units and place the chips on another of your units. Units that have lost energy chips as a result of an attack or counter attack cannot be used as targets.			
Loyalty	S1	fe185.png	1				Surprise									Anytime	Remove any number of energy chips from 1 of your units and return the chips to the unused chip pile.			
National Power Restoration	S1	fe186.png	2				Surprise									Anytime	Move up to 5 chips from your used chip pile to your unused chip pile.			
Card Draw	S1	fe187.png	3				Surprise									Anytime	Draw 3 cards.			
Card Change	S1	fe188.png	2				Surprise									Anytime	Discard any number of cards in your hand, and draw that number of cards.			
Bracelet of Life	S1	fe189.png	1				Surprise									Anytime	Put 1 chip from the used or unused chip pile on the target unit. However, you cannot put more than its maximum energy on that unit. Also, you cannot put a chip on a unit which has lost energy chips as a result of an attack or a counterattack.			
Magic Ring	S1	fe190.png	1				Surprise									When using magic	The attack power of the magic used (Fire/Thunder/Wind/Light/Dark) is increased by +1.			
Power Ring	S1	fe191.png	1				Surprise									When declaring an attack or counterattack	The attack power of the weapon used (Sword/Lance/Axe/Bow) is increased by +1.			
Shield Ring	S1	fe192.png	1				Surprise									When recieving an attack or counterattack	Reduce the attack power of the enemy weapon (Sword/Lance/Axe/Bow) by -1.			
Skill Ring	S1	fe193.png	3				Surprise									Anytime	You can activate any skill in your hand (a Surprise card with "(Skill)" in its name). However, when you activate it, you are restricted by the skill (Surprise card) and chips to use the card are spent.			
